state,county,latitude,longitude,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
NE,SEWARD,40.77,97.28,0.57,1,2.29,6.29,10,16.71,24.14,27,27.86,29,31.43,32,33.57,40.29,49.43,56.57,65.29,96.14,119.29,131,145.86,163.14,174,187.57,206,230.86,249.57,267.86,304.14,477.14,640.43,846.14,1008.71,1165.57,1274.57,1345.43,1438.57,1517.29,1561.29,1637.86,1690.29,1716.43,1752.43,1775.71,1789.71,1809.14,1827.57,1842.86,1865.86,1878.14,1886.57,-1,-1,-1,-1
NE,SHERIDAN,42.01,102.06,0.29,4.14,8,8,8.14,9,9.14,10.71,12.29,16.71,26,33.57,41.86,47.57,49.86,60.29,76.71,108.86,130.86,156,187.29,230.43,269.29,281,306.86,343.71,365.57,377.14,387.86,399.29,409,424.71,440.14,449.57,452.57,459.14,479.71,486.86,489,489,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
NE,SHERMAN,41.24,98.79,0.43,1.29,2,2,2,3.57,4.29,4.29,4.86,5,5,5,5,5,6.29,10,12.14,14.14,15,17.14,18.29,20.57,23.29,25.71,28.71,32.86,36.14,47.86,71.43,85.57,104.14,122.57,132.14,141.86,147.14,150,150.57,153.43,159.71,166.43,169.71,173.86,174.43,174.43,176.57,179.57,182.29,186.57,188,-1,-1,-1,-1,-1,-1
NE,SIOUX,42.68,103.88,1,1,4.14,6,6,6,5.29,5,5,5,5,5.71,6,6.71,7,7,7,7.57,11.29,12,12,12,13.86,17.71,20.57,22.57,23.14,25.29,26,26.86,28,29.43,32.86,34.71,35,35,35,36,36,36,36,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
NE,STANTON,42,97.05,0.86,1.14,2,3.57,10.14,12.86,15.14,19.29,20.57,21,21,21,21,21,21,23.43,25.71,28.29,31.71,29.57,32.43,33.71,34.57,37.86,39,41.71,47.14,54.29,64,78.29,97.57,124.71,166,196.14,233,263.43,278.86,299,310,327.43,335.57,341.86,344.71,345.14,344.86,344.57,347.29,350.29,353.57,354.29,353.86,-1,-1,-1,-1
NE,THAYER,40.24,97.38,0.57,1,1,1,1,1,6.71,17.29,23.29,25.14,26.43,27,27.14,27,27,28,28.57,30.14,32.14,37,44.14,57.14,69.29,89.71,139.43,202.86,250.57,279.86,304.86,339.43,357.71,381,400,422.14,444.71,453.43,459,464,469.71,478,480.57,479.43,479.86,480.29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
NE,THOMAS,41.9,100.26,0.86,1,1,1,1,1,1,1,1,1,1,1,1,1,1.86,2.43,3.43,4.29,5,5,4.57,5,7.14,7.86,10.29,13.29,19.43,25.29,27.14,30,34.43,41.43,42.71,44.57,46,47.71,49.29,50,50,50,50.43,51,51.86,52,52,52,52,-1,-1,-1,-1,-1,-1,-1,-1
NE,THURSTON,42.11,96.36,2,6.57,14.43,19.71,30.71,46.29,55,67.14,73.86,90.29,144.14,175.86,180.86,192.71,202.14,207.57,199.14,216.86,223.71,236.71,241,246,261,279,294.29,304.43,325.29,362,413.14,475.71,529.86,548.29,584,624.29,663.86,690.43,710.71,724.43,742.43,768.14,784.86,790.29,794.86,799,802.57,807.71,816.43,817.71,-1,-1,-1,-1,-1,-1,-1
NE,VALLEY,41.42,99.12,0.29,1,1,2.86,3,3.71,5.14,7,7,7.86,8,8,9,9,9.71,10,12,17.29,18.29,19.71,23.86,28.43,37,46.29,52.29,63,79.29,94.71,111.43,130,166.43,187.43,209.43,224.86,236.71,244.29,249.86,267,281.14,290.86,294,296.29,302,308.57,311.57,313.86,313.14,313.86,314,-1,-1,-1,-1,-1,-1
NE,WASHINGTON,41.45,96.35,4.71,19.14,20,21.14,21.57,22,23,23.57,25.43,28.14,33.14,38,42.43,45.57,50,54.29,68.14,82.29,98,115,136,153,168.86,178.29,184.14,223.29,257.57,287.29,332.29,387,439,513.71,629.14,792.43,969,1139.43,1289.43,1409.29,1498.14,1560,1625.29,1689.14,1759.29,1836.71,1901.57,1950.57,1975.71,1994.14,2003.71,2017.29,2031,2041.71,2056.71,-1,-1
NE,WAYNE,42.27,97.19,0.71,1,1,1,1.86,3.86,11.14,15.57,23.86,26,26.14,27.71,28,32.14,35,35.14,35.57,37.29,39.29,44.14,52.43,58.43,77.43,117.43,152,196.43,240.57,281,317,385.71,494.29,599.71,683.29,730.43,773,810.86,850,868.57,883.43,897.57,907.14,919.14,925.71,934.86,948,959.71,983.43,995.14,1003,1013,-1,-1,-1,-1,-1
NE,WEBSTER,40.32,98.59,0.14,1.29,2.14,3.43,5,5,5,5,5,5.29,6,6,6.29,7,8.43,9.14,9.71,9,9.71,10.43,12.14,13.29,14.14,14.43,16.14,17.29,19.29,49.43,96.43,116.86,127.57,139,161.14,200.14,234.14,254,264.29,268.43,271.57,276.29,284.57,289.86,298.14,303.14,304.57,305.86,309.71,310.71,313.57,320.29,348.29,-1,-1,-1,-1
NE,WHEELER,41.88,98.55,0.43,1.43,1.14,1,1,1.29,1,1,1,1.57,2.57,3,3,3.86,5,7.43,11.71,13.71,17.14,21.14,26.57,28,28,28.57,32.43,33.29,33.57,33.29,35.71,36,36,36,36.71,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
NE,YORK,41,97.6,0.14,1,2.86,6.14,8.86,11.86,17,27.71,32.86,35.57,36.43,36.71,38.57,41,43.86,50,55.57,61.57,69.14,77.43,90,97.57,109,118.29,130.29,144.29,162,195.86,257.71,355,443.14,529.57,659.29,788.86,892.71,1005,1140.86,1245.29,1297.43,1336.29,1371.43,1430.71,1482.29,1540.86,1573.43,1604.29,1634.71,1651.86,1661.14,1666.29,1670.71,1684.86,1698.71,-1,-1
NH,BELKNAP,43.33,71.29,6.86,12.86,20,23.71,28.14,34.57,41.14,48,53.71,56.71,63.43,71,75.29,78.57,81.14,86.43,93,97.86,102.57,112,117.29,121,122.57,125.43,127.57,136,146.14,149.71,164.29,182.57,201.43,232.57,263.57,327,462.86,626.86,800.86,1055,1344.86,1643.86,1890,2120.29,2316.71,2526.57,2726.57,2861.86,2960,3022.71,3081.29,3138.71,3188.43,3231.43,3284.71,-1,-1
NH,CARROLL,43.83,71.47,4,10.86,20.14,28.71,30.29,30.57,33.14,37,43.14,46,47.43,48.43,49,51.86,54.71,62.57,67.43,72.86,81.71,89.57,94,96.71,100,104.71,110.29,116.43,120,123.29,127.57,133,135.57,145.29,162.86,193.14,242,309.71,384.86,513,631.57,740.71,841.71,962.29,1081.43,1236.29,1385.71,1494.29,1560.86,1608.29,1660.71,1718.86,1774.29,1825,1873.57,-1,-1
NH,CHESHIRE,42.95,72.29,0.29,2.43,10.14,17.57,28,36.14,40.14,42.57,46.86,51.57,56.29,57.57,60.14,63.43,67.57,72.57,75.43,79.43,81.14,88.57,97.29,105.43,112.86,126.71,134.86,140.57,142.14,146,153.57,158.71,171,182.71,203.14,244.14,311.57,415,515.43,664.86,868.71,1042.57,1176.29,1320.86,1538.14,1865.29,2088.86,2225.71,2311.14,2412.71,2529.29,2654.14,2779.14,2879.86,2978.14,3086.86,-1
NH,COÃƑÂ¶S,44.27,71.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
NH,COOS,44.48,71.25,1,2,2,2,2,2,4,4.43,5,5.57,6,6,6.43,8.14,10.71,13.14,16,16,16.86,17,17.29,18.71,20,20.71,21.43,22,22,23.29,33,44,105.29,172.57,238.86,276.57,315.86,358.14,419.71,492.43,603.57,723.86,831.57,964.14,1099.86,1154.71,1195.86,1230,1281,1326.14,1365.14,1408.71,1440.43,-1,-1,-1,-1
NH,GRAFTON,43.95,71.5,5.86,28.43,39.43,43.86,44.57,47,51.71,55.86,60.71,67.71,74.71,76.14,75.86,75.86,82.29,87.14,91.14,98,99.86,103,103.14,106.29,108.14,112.71,117.29,126.29,132.57,139.43,151.57,162.86,178.71,194.71,244.43,304,381.86,463,521.86,645.14,804.71,938.14,1043.86,1176.43,1346.43,1526.43,1762.86,1934.57,2089,2220.71,2447.43,2637.86,2759.29,2848.57,2935.86,3031.29,-1
NH,HILLSBOROUGH,42.86,71.61,38.29,166.43,325.29,491,712.71,975.57,1302.14,1630.43,1946.71,2271.71,2613.14,2854.43,3053.57,3187.57,3299.43,3384.86,3470.71,3603.86,3720.57,3812.29,3895.14,3963.29,4003.43,4070.57,4154.29,4250,4332.29,4503.14,4772.71,5008.86,5243.86,5504.71,5794.43,6380.29,7418.14,8563,10038.57,12126.14,14108.71,15794,17601.43,19730.71,21651.14,23649,25086.29,26107.71,26916.71,27637.71,28296,28778.43,29273.71,29849.43,30603,-1,-1
NH,MERRIMACK,43.1,71.59,4.43,25.43,54.43,78.29,102.29,147.71,207.43,243.43,288.14,324.14,351.29,379.57,391.86,399.29,411,420.14,431.29,441.71,452.86,459.14,467.29,476.14,492.71,503.57,518.71,538.43,561.86,588.71,623.57,702.71,790.57,882.57,980.43,1113.71,1317,1592.86,1981.43,2628,3424,4072.43,4574.86,5173.86,5668.71,6093.71,6436.14,6722.57,6956.43,7138.14,7338.14,7483.86,7623,7817,7988.57,-1,-1
NH,ROCKINGHAM,43,71.34,19.43,105,224.57,339.71,475.43,615.43,832.86,978.43,1102.57,1220.43,1304.14,1376.43,1412,1434.29,1465.71,1493.29,1521.86,1551.86,1586,1636.29,1687.71,1725,1760.86,1803.86,1843.29,1912.86,1971.86,2017,2117.57,2228.86,2369.14,2534,2753.29,3067.86,3514.57,4201.14,4914.43,6084.71,7665.71,9063.14,10181.14,11386,12577.14,13852.14,15136.43,15994.14,16662.29,17300.86,18001.57,18453.86,18832.71,19306.86,19889.57,-1,-1
NH,STRAFFORD,43.26,71.11,0.57,11.57,37.43,53.43,85,124.43,145.71,178.43,218.86,248.14,265.14,275.71,278.14,281.71,288.86,293.71,298.14,306.29,313.29,326.57,348.71,365,370.14,380.57,405,444.14,483.14,533.86,575,607.43,639.71,680.29,752,886.57,1107.29,1351.14,1533.29,1765.29,2116.43,2597,3077,3559.86,4114.71,4639,5120.86,5531.71,5837.43,6222.14,6672.29,6975.86,7163.14,7322.29,7534.71,7823.71,-1
NH,SULLIVAN,43.17,72.09,1.29,4.14,6,7.57,10.14,11.43,13,14.57,16.14,17.57,19.57,22.86,24.29,26.43,32.86,35,36.57,38,38.43,40,42.29,44,45.86,47.86,48.57,49.29,52.29,57.71,62.29,65.86,70.86,82,102.29,146.14,179.57,204.57,244.29,290.57,335,374,418.43,544.14,714.29,881,1024.14,1147,1223.71,1275,1316,1344.43,1364.71,1385,1412.57,-1,-1
NJ,ATLANTIC,39.65,74.77,4.43,29.43,132.71,273,439.71,755.57,1144.29,1535.86,1795.29,2014.29,2227.71,2377.14,2512.86,2714.71,2864.86,2961.86,3045.29,3145.86,3283.29,3421.29,3495.14,3612,3693.86,3761,3826.71,3909.29,3984,4105.57,4266.86,4489.86,4744,5049.57,5406.57,5945.29,6639.14,7362.86,8040.14,8910.14,9787,10792.14,11811.43,14572.57,17397.71,19104.14,20531.43,21706,22760.86,23530.14,24216.14,24909,25533.14,26241.14,27086.86,-1,-1
NJ,BERGEN,40.85,74.08,187.14,1846.86,5543,9258.43,12184.14,14593.71,15969.57,16812.86,17287.57,17727.14,18217.43,18480.29,18785.86,18993.71,19504.71,19828.29,20105.57,20252,20467.71,20748,20999,21361.14,21563.86,21771.43,22009.14,22183.86,22385.43,22613.29,22919.43,23340.57,23902.29,24653.71,25610.57,26913,29024.71,31677.43,34389.86,37518.29,40320.14,42969.86,45516.14,49408.57,56203.29,60074.57,63478,66730.86,69418.86,72047.43,74444,77196.14,80022.29,82839,85993.43,89376.57,-1
NJ,BURLINGTON,40.06,74.92,76.43,330.29,877.57,1336.86,1973.57,2705.29,3349.29,3790.14,4131.14,4479.57,4723.14,4836.29,4958.57,5108.43,5247,5362.71,5462.29,5557.57,5783.57,5968,6126.57,6260.29,6373.29,6523.71,6685,6875.14,7074.86,7260.57,7471.86,7734.29,8077.43,8533.43,9094.14,9974.43,11302.71,12999.14,14521,16276.86,17845.57,19516.43,21226.29,25224.43,27419.14,29250.14,30889.14,32237.14,33331.43,34156.71,35014.43,35849.43,36729.43,37672.71,38783.14,-1,-1
NJ,CAMDEN,39.9,74.99,44.71,250.29,759.71,1493.71,2377.71,3258.86,4210.71,5022.29,5647.43,6160,6588.71,6864.71,7037.86,7186.29,7386.57,7586.86,7793.14,7928.29,8223,8465.57,8676.71,8902.14,9059.71,9237.43,9414.71,9592.86,9801.29,9992.29,10251.14,10605.29,10998.86,11499.71,12268.14,13520.71,15354.86,17477.86,19628.86,22170.14,24329,26335.86,28153.57,31963.43,35182.29,37254.71,39171.86,40664.71,41690.43,42654.43,43506.71,44408.14,45237.71,46173.86,47346.71,-1,-1
NJ,CAPE MAY,39.09,74.73,1.29,11.57,69.14,144.29,205.14,272.86,348.57,448.14,504,561.57,617.86,645.57,671.71,691,719.86,720.57,736.86,758.57,792.57,816,836.14,854.71,882,907,939.29,973.14,1006.29,1028.86,1052.71,1069.43,1082.71,1107.86,1155.57,1224.86,1356.43,1537.57,1663.86,1803.43,1980.43,2147.14,2302,3440.86,5093.71,5506.29,5878.86,6206.29,6493.57,6748.71,6979.29,7225.14,7433.14,7638.86,7866.57,-1,-1
NJ,CUMBERLAND,39.42,75.22,0.14,7.43,38.57,129.43,259.29,464.43,777.86,1164.71,1530.29,1891.57,2192,2496,2640.43,2787.14,2932.57,3009.14,3054,3085.43,3124.43,3222.14,3327.86,3413.43,3488.71,3549.86,3615,3678.43,3728.14,3779,3814.86,3853.29,3899.57,3956.43,4040.29,4172.29,4396,4646.14,4982.43,5399.57,6022,6653,7317.71,8135,10168.43,11043.43,11864.14,12661.71,13149.29,13546.14,13872.14,14196.86,14463.86,14696.71,14915.29,15176.86,-1
NJ,ESSEX,40.81,74.18,502.43,2317.29,5558.14,8641.71,11427,13495.57,14949.86,15763.14,16751.86,17361,17840.57,18202.29,18442.14,18721.14,19021.71,19171.57,19329.57,19427.71,19656.57,19859,20048.29,20244.71,20422.57,20620.86,20797.86,20954.14,21138.71,21365.71,21713.43,22260,23179.43,24677.14,26283,28677.14,31443,34008,36474.86,39628.43,42484.71,44957,47124,52874.29,56933.43,60165.86,63200.71,65988.43,68363.71,70523.57,72462.86,74589.43,76700.57,79142.29,81918.57,-1,-1
NJ,GLOUCESTER,39.8,75.34,12.57,97.71,284.14,549.29,773.86,1085.29,1421,1680.29,1891.57,2089.71,2246.29,2336.14,2414.29,2479.57,2575.86,2665.43,2773.57,2849.86,2988,3125.43,3277,3444.43,3573.43,3692.14,3846.57,4107.71,4343.71,4567.29,4807.43,4995.71,5211,5448.57,5735.57,6282.86,7188,8175.86,9082.57,10406.43,11620,12665,13700.57,15872.14,18237,19604.71,20909.29,21983.43,22655.14,23214.71,23722.14,24227.43,24722.57,25274.57,25944.43,-1,-1
NJ,HUDSON,40.66,74.11,60.57,851.43,3396.29,6881.14,10077.14,13286.29,15401.43,16639.86,17339.14,17927.57,18327.14,18535.29,18712.43,18759.43,18955.29,19104.14,19270.86,19434.14,19512.29,19657.86,19804.57,20020.71,20178,20275.71,20404.71,20517,20632.71,20778.29,21008.14,21293.57,21777.86,22563.29,23615.71,24898.29,26671,28883.86,31196.29,33988,36928.71,39551.86,42174.29,45828.29,51497.86,55097.71,58106.86,60881.29,62889.43,64950.86,66878.14,68978.14,71091.71,73245.71,75629,78290.71,-1
NJ,HUNTERDON,40.71,74.83,40.86,133,270.57,369.43,467.14,602,690.29,761.14,916,977,1010,1031.86,1048.29,1096.43,1137.86,1148.29,1153.86,1163.57,1184.29,1200,1207.71,1231.57,1259,1275,1299.14,1328.43,1356.43,1407.14,1478.29,1523.29,1565.14,1643.86,1765.29,1933.57,2172.29,2405.57,2670.43,2956,3248.29,3541.43,3808.14,4492.57,5015.14,5430.29,5757.71,6038.29,6339.43,6581.57,6813.14,7069.57,7321.29,7624.29,7957,-1,-1
NJ,MERCER,40.26,74.52,61.71,298.57,893.14,1770.57,2696.57,3625.29,4724.14,5450.43,6024.86,6548,6996.14,7216.71,7385.43,7571.86,7699.14,7794.29,7849.14,7891.86,8002.14,8104.43,8178.43,8252.14,8318.29,8382.57,8467.71,8548,8623,8690.57,8781.57,8889.71,9036.71,9255,9595.71,10268.43,11478,12891.43,14043.14,15297.71,16546.43,17647.29,18517.71,20240.43,21871.86,23101.71,24251.57,25246.14,26035.14,26720.86,27310.14,27975.14,28584.57,29225.29,29950.29,-1,-1
NJ,MIDDLESEX,40.58,74.27,114.71,969.14,2936.43,5666.14,8014.71,10477.29,12519.43,13874.57,14640.43,15324.43,15882.29,16196.57,16420,16600.71,16949.29,17114.43,17248,17410.86,17742.43,17921.43,18112.71,18297.86,18474.86,18628.43,18780.29,19034.71,19289.14,19637.43,20083.86,20551.43,21137.57,21890.29,22912,24143.86,25939.71,28230.57,30520.14,33649.29,36968.14,40415.57,43407.14,47615.14,53184.57,57237.14,60558.29,63884.71,66422.29,68752.14,70713.71,72620,74603.43,76821.29,79435.43,-1,-1
NJ,MONMOUTH,40.34,74.06,34,631,1800.86,3409,4403.14,5370,6109.14,6734.29,7223.29,7675.43,8087.29,8408.29,8654.71,8875.43,9122.57,9332.57,9514.14,9727.57,9890,10148.57,10350,10523.57,10648.57,10763.29,10947.71,11188.86,11491.71,11814.57,12180.86,12738.14,13264.43,13711.57,14301.14,15062.14,16284.14,18109.57,19985,22116,24693.71,27264.43,29848.57,32753,38450.43,42164.29,45347.71,48295.29,50404.14,52563.86,54405.43,56301.29,58471.43,60933.71,63435.14,66136.71,-1
NJ,MORRIS,40.9,74.4,250.29,1009.57,2400.57,3540,4511.43,5199.14,5664,5931.43,6126.43,6305.43,6532.14,6588.57,6630.71,6772,6907.43,6998.43,7081.29,7158.71,7255.14,7344.29,7435.86,7517.29,7585.57,7661.14,7741.86,7822.29,7938.29,8051.29,8186.71,8385.43,8743.29,9223.43,9820.71,10696.71,11751.14,12936,14234.14,15882.14,17479.71,18922.14,20181,24468.86,27040.14,28989.71,31031.43,32906.86,34449,35733.14,36833.71,38104.43,39630.57,41508.57,43272.43,-1,-1
NJ,OCEAN,39.75,74.22,133.57,906.14,2404.14,3705.71,4886,6026.86,6919.43,7533.86,8008.57,8422.29,8773.57,9045.86,9265.71,9455.43,9653.29,9787.86,9914.71,10054.43,10313.71,10546.71,10682.43,10842.71,11028.29,11251.86,11549.71,11865.43,12379.43,13349.29,14414.71,15357.14,16116.86,16603.71,17111.86,17756.29,18857.86,20376,22102.43,24279.86,26561.86,29007.14,31418.86,36135.86,41071.14,44556.43,47600.29,50465.86,52876.29,55092.86,56957.29,58929.14,60964.43,63093.86,65328,-1,-1
NJ,PASSAIC,40.86,74.15,51,708.86,2771.43,5336,7902.14,10648,13026.71,14388,15065.57,15631.86,16082.86,16401.86,16601.71,16740.57,16975.43,17086.14,17200.29,17317,17428.57,17605.29,17772.14,18038,18274.43,18443.57,18623,18773.14,18934.57,19115,19346.71,19674,20061.86,20520.57,21298,22515.14,24557.86,26891.86,29592.71,32407.86,35074,37338.43,39096.57,41331,45328.14,47359.29,49182.43,51010.29,52574.71,54208.14,55498.29,56639.57,58122.29,59690.86,61397.71,63205.29,-1
NJ,SALEM,39.56,75.34,2,18.57,43.14,91.57,153.14,236.71,363.43,436.71,501.43,595.29,658,693.43,731.57,755.14,787.43,815.14,828,849.57,871.14,890.86,919.71,949.43,977,992,1011,1037.43,1059.71,1084,1109.86,1132.14,1156.14,1179.86,1220.71,1295,1425.29,1555.86,1740.29,2026.14,2303.43,2513.86,2745.29,3418,3767.57,4015.86,4243,4398.57,4487.29,4563.29,4638.29,4741.29,4811.86,4926.43,5086.57,-1,-1
NJ,SOMERSET,40.63,74.51,98.14,425.29,1082.86,1913.29,2594.43,3289.86,3803.29,4103.57,4316,4489,4606.57,4690,4772.57,4842.29,4957.43,5028.71,5119,5159.86,5226.57,5275.57,5338.14,5395,5432.86,5493.71,5558.86,5672.86,5792.57,5897.43,6006.29,6121.71,6263.14,6485.71,6747.86,7198.29,7914.71,8606.43,9321.57,10146.29,11022.71,11769.57,12500.86,15179.29,17126.29,18292.43,19262.71,20118.14,20931.14,21639.29,22317.29,23037.14,23779.43,24633,25549.57,-1,-1
NJ,SUSSEX,41.11,74.58,8.57,98.71,267.43,476.86,655.57,841.71,962.29,1026,1056.43,1082.29,1113.57,1137.43,1155.57,1176.29,1225.57,1245.57,1264.71,1284,1313,1341.57,1366.86,1387,1403.71,1430,1449.86,1462,1484.43,1530.71,1572.86,1611.43,1648.86,1709.71,1798.86,1915.86,2100.14,2348.43,2594,2971.71,3380.43,3788.43,4254.14,4957.57,5973.57,6736.29,7356.86,7835,8178.86,8533,8820,9124.57,9475.71,9955.29,10500.86,-1,-1
NJ,UNION,40.65,74.3,27,615.71,2484.71,5521.14,8510.86,11186.14,12786.14,13858.57,14508.57,15156.14,15592.14,16044.71,16324.86,16312.86,16479.86,16591.86,16653.71,16719.43,16540.43,16677,16818.14,16991.57,17113.43,17219,17342.43,17448.43,17561.71,17743.71,17962.71,18268.14,18704,19466.43,20550.43,21810.14,23644,25651,27816.57,29745.86,31968.57,33924.86,35473.43,37640.86,43809.86,46637.57,48799.43,50691.43,52166.86,53593.14,54967.29,56313.14,57858.57,59387,61069.57,62822.57,-1
NJ,WARREN,40.91,74.83,24,106.14,281.71,469.43,676.29,868.57,998.14,1062.14,1100.43,1142.71,1177.86,1195.86,1205.71,1226.57,1249.57,1271.43,1283.86,1307.14,1336.71,1349.57,1364.43,1386.14,1398.43,1410.57,1424.86,1437.14,1447.71,1460.43,1479.71,1504.86,1534.14,1597.57,1702.43,1895.57,2128,2357.43,2600.43,2915.57,3243.71,3582.86,3900.14,4576.14,5125,5527.71,5884.71,6205.86,6493.29,6684.86,6899.57,7178.14,7431.57,7732.86,8098.43,-1,-1
NM,BERNALILLO,35.1,106.37,26.29,119,276.57,450.86,566.43,716.71,933.29,1089,1222,1357.43,1491,1601.86,1713.86,1838,2111.29,2556.29,3155.43,3849.86,4467.57,4891.29,5161.57,5370.86,5610,5816.71,5961.71,6077,6235.14,6509.71,6990,7853.43,9116.29,10472.57,12123.57,14239.43,17246.71,22502.14,26924.14,30947,34625.86,37587.14,39813.43,42149.86,44704.86,46554.57,47879.29,49376.29,50377.43,51243.86,51928,52613.29,53161.86,53662.29,54121.71,-1,-1
NM,CATRON,33.88,108.53,0.29,1,1,1,1,1.29,2,2,2,2,2,2,2,2,2,3,4,4,4.14,5,5.57,5,6,10.71,11,9,9,9,9,9,9.43,10,10.86,17.29,32.57,36.14,48,51.57,54.71,55,59.29,65,69.43,70.43,71,73,79.29,82.71,83,83,82.43,82.71,-1,-1,-1
NM,CHAVES,33.37,104.52,1.14,6.71,13,18.29,20.43,21.86,23.14,26.71,30.29,36.86,45.86,49.43,55.43,63.57,80.57,113.14,163,198.86,257.43,344.57,436.29,523.43,603.14,694.71,795.43,913.71,1014,1132.71,1310.14,1493.14,1711.71,1919.57,2138.43,2616.86,3229.86,4019.57,4747.57,5476.71,5962.71,6362.57,6893.71,7283.14,7679.29,8002.86,8241.57,8428.57,8553.57,8709.86,8779.57,8843,8887.43,8911.86,8934.71,8952.29,-1
NM,CIBOLA,35.14,108.23,1.57,8.43,21.57,31.14,38.14,58.29,83,100,121.14,140,157,180.29,194.57,208.29,226.43,248.86,262.29,315.86,583.14,662.43,696.14,716.43,725.14,727.43,729.29,733.86,745.14,765.86,787.43,819.29,884.57,976,1120.71,1299.29,1660.43,2029.86,2219.14,2389,2496.14,2676.57,2797.71,2936.43,3062.57,3131,3188.57,3239,3289.43,3345.29,3374,3403.43,3427.14,3448.86,3456.14,-1,-1
NM,COLFAX,36.39,105.27,1.14,3.86,5,5,5,5,5,5,5,6.71,8.57,9,9.43,9,10.71,11.86,13.43,17.14,18.14,19,19,22.86,23.43,26.57,32.29,38.14,40.43,41,43.14,46,57.57,72.29,133,205.14,326.43,447.71,569,636.57,676.86,734,774.29,795,812,825,836.71,843.43,852.43,858,864.14,868,871,-1,-1,-1,-1
NM,CURRY,34.41,103.2,1.57,5.43,9,10,10.86,16.43,26.57,36.86,44.86,51.14,59.71,73.14,101.14,132.29,182.57,232.86,290,352.29,448.86,528.43,581.86,624,660,695.71,718.14,735.14,775.57,876,1023,1210.14,1439.29,1617.14,1859.71,2226.29,2687.14,3083.29,3348.71,3558.86,3730.43,3874.29,4079.71,4279.71,4473,4627.86,4722,4773.43,4825.29,4865.71,4907.86,4940.43,4968.29,4993.29,5025.86,-1,-1
NM,DE BACA,34.47,104.23,1.29,1,1,1,1,1.29,1,2.29,5.86,22.43,31.14,42.29,58.43,70.71,80.29,85,98.29,109,118.57,122.57,125.86,129.57,130.57,131,132,132,132.71,133,133,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
NM,DOÃƑÂ±A ANA,32.33,106.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
NM,DONA ANA,32.75,107.26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
NM,EDDY,32.84,104.43,2.71,4,6.43,8.71,11.57,12.57,13.71,16.57,17.71,21.29,31.14,45.86,52,68.43,96.29,133.57,175.14,216.86,248.86,292.71,361.43,412.71,479.86,561.14,615.57,680.14,794.57,898.43,1008.86,1145.57,1359.14,1546,1800.43,2113.57,2505.29,2897.57,3233.71,3575.29,3968.57,4316.71,4666.43,5078,5452.43,5724.71,5950.71,6108.57,6204,6276.29,6443.71,6516.57,6559.57,6609.43,6650.29,-1,-1
NM,GRANT,33.01,108.28,1.71,7.43,12.86,14,14.71,15,15.86,15.86,15,15,16,16.43,17.57,22,32.43,48.71,62.86,66.71,70.86,71.86,75,79.43,86.14,97.14,106.14,119.86,129.29,141.71,161.14,180.14,199.86,234.14,287.86,405.71,482.29,550.14,625.86,745.86,827.29,934.86,1066.14,1168.43,1228.14,1275.43,1337,1414.14,1450.57,1484.71,1514.57,1556.86,1586.86,1605.71,-1,-1,-1
NM,GUADALUPE,35.2,105.14,2.29,13.29,14.86,16.43,19,19.57,20,20,20,20,20,20,21.14,25.43,30,31,31.57,32,32.71,32,32,32.57,34,34,34.57,36.71,37.86,42.29,48.71,61.71,102.86,169,224.71,294.57,406.86,504,518.43,537.29,556,568.71,576.29,586.86,590,591.86,600.86,612.57,615.43,616,619.14,-1,-1,-1,-1,-1,-1
NM,HARDING,36.08,104.25,0.43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1.57,1,1,1,1,1,2.29,4,5.29,6,6.71,7,7.71,8,8,8,8,8,8,8,8,8,8,8,8,9,-1,-1,-1,-1,-1,-1
